"DateTime","grid (26) (kw)","grid (27) (kw)","grid (43) (kw)","grid (59) (kw)","grid (77) (kw)","grid (86) (kw)","grid (93) (kw)","grid (94) (kw)","grid (101) (kw)","grid (114) (kw)","grid (142) (kw)","grid (145) (kw)","grid (153) (kw)","grid (171) (kw)"
"2019-05-02 22:45:00",0.793,0.233,0.396,0.627,1.281,0.547,0.521,2.303,0.481,0.827,0.224,0.719,0.192,0.37
"2019-05-02 23:00:00",0.767,0.355,0.402,0.664,0.816,0.499,0.526,2.282,0.317,0.538,0.209,0.759,0.142,0.358
"2019-05-02 23:15:00",0.57,0.409,0.394,0.791,1.477,0.5,0.477,2.196,0.602,0.878,0.248,0.614,0.212,0.374
"2019-05-02 23:30:00",0.307,0.294,0.299,0.526,0.921,0.502,0.528,2.241,0.3,0.553,0.224,0.545,0.122,0.347
"2019-05-02 23:45:00",0.309,0.26,0.357,0.667,1.541,0.495,0.514,2.078,0.364,0.917,0.194,0.541,0.232,0.342
"2019-05-03 00:00:00",0.463,0.352,0.399,0.532,10.095,0.479,0.439,2.164,0.387,3.609,0.249,0.514,0.122,0.269
"2019-05-03 00:15:00",0.503,0.355,0.377,0.47,10.231,0.46,0.394,2.145,0.368,3.596,0.32,0.479,0.219,0.214
"2019-05-03 00:30:00",0.411,0.265,0.295,0.689,10.371,0.448,0.473,2.05,0.382,3.657,0.314,0.463,0.136,0.344
"2019-05-03 00:45:00",0.409,0.219,0.367,0.504,10.424,0.385,0.45,1.801,0.673,3.556,0.159,0.291,0.197,0.341
"2019-05-03 01:00:00",0.516,0.304,0.399,0.544,10.424,0.376,0.392,1.83,0.431,3.672,0.159,0.28,0.161,0.252
"2019-05-03 01:15:00",0.512,0.342,0.349,0.565,10.351,0.375,0.439,1.79,0.359,3.629,0.159,0.3,0.169,0.214
"2019-05-03 01:30:00",0.495,0.336,0.295,0.47,10.336,0.375,0.471,1.807,0.283,1.653,0.254,0.363,0.188,0.354
"2019-05-03 01:45:00",0.367,0.301,0.391,0.76,10.388,0.375,0.393,1.759,0.575,0.41,0.284,0.222,0.142,0.339
"2019-05-03 02:00:00",0.423,0.304,0.398,0.574,8.816,0.415,0.403,1.8,0.324,0.413,0.216,0.121,0.214,0.223
"2019-05-03 02:15:00",0.398,0.304,0.327,0.562,0.863,0.474,0.468,1.775,0.268,0.305,0.159,0.12,0.124,0.276
"2019-05-03 02:30:00",0.315,0.285,0.305,0.645,0.851,0.466,0.414,1.805,0.542,0.903,0.173,0.133,0.234,0.354
"2019-05-03 02:45:00",0.404,0.292,0.402,0.665,0.89,0.463,0.381,1.689,0.263,0.386,0.267,0.139,0.122,0.325
"2019-05-03 03:00:00",0.346,0.361,0.398,0.619,0.849,0.756,0.45,1.722,0.325,0.347,0.189,0.161,0.212,0.218
"2019-05-03 03:15:00",0.49,0.311,0.297,0.581,0.872,0.695,0.436,1.675,0.28,0.475,0.21,0.174,0.144,0.261
"2019-05-03 03:30:00",0.481,0.225,0.337,0.505,0.841,0.444,0.373,1.698,0.326,0.429,0.229,0.21,0.187,1.224
"2019-05-03 03:45:00",0.433,0.358,0.401,0.618,0.921,0.441,0.414,1.773,0.275,0.334,0.295,0.162,0.167,0.918
"2019-05-03 04:00:00",0.492,0.406,0.358,0.552,0.928,0.489,0.452,1.814,0.327,0.328,0.336,0.166,0.162,0.327
"2019-05-03 04:15:00",0.425,0.291,0.297,0.542,0.916,0.483,0.379,1.761,0.284,0.243,0.158,0.151,0.192,0.4
"2019-05-03 04:30:00",0.412,0.221,0.381,0.565,0.933,0.475,0.381,1.805,0.544,0.331,0.159,0.144,0.137,0.455
"2019-05-03 04:45:00",0.368,0.233,0.4,0.494,0.94,0.468,0.454,1.687,0.285,0.24,0.191,0.159,0.218,0.274
"2019-05-03 05:00:00",0.34,0.339,0.317,0.659,0.93,0.466,0.406,1.697,0.429,0.27,0.335,0.211,0.122,0.34
"2019-05-03 05:15:00",0.367,0.324,0.309,0.641,0.861,0.468,0.368,1.644,0.369,0.328,0.811,0.221,0.23,0.437
"2019-05-03 05:30:00",0.318,0.181,0.398,0.563,0.879,0.47,0.434,1.696,0.47,0.269,0.488,0.22,0.122,1.342
"2019-05-03 05:45:00",0.415,0.14,0.968,0.558,0.928,0.466,0.433,1.921,0.325,0.232,0.608,0.15,0.205,0.415
"2019-05-03 06:00:00",0.478,0.216,0.619,0.447,0.91,0.948,0.367,1.929,0.332,0.319,0.465,0.868,0.148,0.428
"2019-05-03 06:15:00",0.462,0.286,0.584,0.897,1.008,1.082,0.412,1.65,0.358,0.317,0.892,0.575,0.178,0.487
"2019-05-03 06:30:00",0.452,0.153,0.821,0.888,0.972,0.849,0.509,1.808,0.43,0.378,0.175,0.563,0.174,0.547
"2019-05-03 06:45:00",0.395,-0.31,1.004,0.696,1.001,0.877,0.447,1.092,0.243,0.461,-0.226,0.534,0.153,2.395
"2019-05-03 07:00:00",0.645,-0.737,1.125,1.5,1.018,0.999,0.404,0.343,0.304,0.188,-0.532,0.569,0.198,3.7
"2019-05-03 07:15:00",0.723,-0.578,0.522,0.892,0.95,1.937,0.484,0.277,0.244,0.433,-0.458,0.512,0.124,3.608
"2019-05-03 07:30:00",0.657,-0.948,0.476,1.009,1.043,0.984,0.464,0.331,0.423,0.568,-0.431,0.469,0.229,3.113
"2019-05-03 07:45:00",0.451,-1.103,0.36,0.859,1.114,1.019,0.461,0.273,0.909,1.883,-0.802,0.391,0.121,0.351
"2019-05-03 08:00:00",0.302,-0.684,0.295,0.839,1.104,1.672,0.524,0.448,0.476,2.31,-0.639,0.389,0.217,0.203
"2019-05-03 08:15:00",0.288,-0.878,0.188,0.96,5.139,3.354,0.542,0.359,0.219,1.369,-0.724,0.489,0.101,0.187
"2019-05-03 08:30:00",0.292,-1.381,-0.038,1.101,8.517,2.743,0.271,0.543,0.311,0.394,-1.859,0.387,0.157,0.435
"2019-05-03 08:45:00",0.228,-1.786,-0.496,1.328,8.452,2.175,0.279,0.483,0.254,0.137,-2.669,0.271,0.023,-0.002
"2019-05-03 09:00:00",0.11,-3.825,-1.383,1.011,8.364,1.964,-0.146,0.412,0.313,0.142,-2.871,0.234,-0.039,-0.003
"2019-05-03 09:15:00",-0.69,-5.877,-0.928,1.066,8.109,3.644,-0.687,0.232,0.259,-0.258,-3.101,0.165,-0.64,-0.439
"2019-05-03 09:30:00",-1.668,-5.423,-0.286,0.889,7.843,3.724,-0.951,0.304,0.285,-0.721,-2.981,0.132,-1.608,-0.633
"2019-05-03 09:45:00",-0.985,-5.799,-0.402,1.336,7.892,3.715,-0.785,0.324,0.426,-0.587,-3.101,0.131,-0.979,-0.774
"2019-05-03 10:00:00",-1.259,-3.19,-0.469,2.372,7.844,3.557,-1.209,0.353,0.584,-0.736,-3.353,0.14,-1.152,-0.915
"2019-05-03 10:15:00",-0.994,-3.9,-0.955,3.323,7.726,3.546,-0.699,0.305,0.179,-0.597,-2.686,0.15,-0.897,-1.055
"2019-05-03 10:30:00",-0.959,-2.366,-3.094,3.24,7.789,3.534,-0.681,0.34,0.36,-0.45,-2.677,0.137,-0.871,-0.804
"2019-05-03 10:45:00",-1.612,-2.364,-3.627,3.161,7.538,3.52,-1.33,0.21,0.229,-0.952,-1.693,0.206,-1.395,-1.23
"2019-05-03 11:00:00",-1.707,-3.492,-2.601,3.354,7.465,1.688,-1.711,0.265,0.676,-1.188,-1.585,0.161,-1.777,-1.566
"2019-05-03 11:15:00",-1.321,-6.418,-2.763,3.016,7.496,0.306,-1.988,0.213,0.241,-0.936,-2.037,0.153,-1.464,-1.648
"2019-05-03 11:30:00",-1.183,-3.741,-2.596,2.809,7.569,0.307,-1.033,0.3,0.242,-0.751,-3.328,0.139,-1.164,-1.175
"2019-05-03 11:45:00",-1.649,-0.603,-2.36,1.178,7.304,0.306,-0.409,0.434,0.292,-1.157,-2.306,0.132,-1.529,-1.359
"2019-05-03 12:00:00",-0.647,-0.051,-1.456,0.76,8.03,0.416,-0.473,0.591,0.447,-0.398,-1.619,0.137,-0.536,-0.695
"2019-05-03 12:15:00",-0.382,-2.028,-0.764,0.949,8.303,0.426,-0.793,0.728,0.576,-0.284,-1.4,0.198,-0.544,-0.564
"2019-05-03 12:30:00",-0.356,-1.301,-0.426,0.759,5.425,0.421,-0.512,1.091,0.289,-0.281,-1.106,0.311,-0.46,-0.5
"2019-05-03 12:45:00",-0.656,-0.304,-0.461,0.848,0.806,0.377,-0.035,0.898,0.242,-0.323,-2.042,0.427,-0.668,-0.657
"2019-05-03 13:00:00",-0.762,0.193,-2.669,0.903,0.935,0.317,0.224,0.865,0.344,-0.327,-2.844,0.407,-0.609,-0.814
"2019-05-03 13:15:00",-1.202,0.202,-0.177,4.107,0.475,0.306,0.185,0.567,0.494,-0.708,-3.423,0.432,-0.988,-1.299
"2019-05-03 13:30:00",-0.38,-0.499,-1.116,5.427,0.828,0.31,-0.365,0.692,0.267,-0.146,-2.06,0.406,-0.374,-0.402
"2019-05-03 13:45:00",-0.185,-1.273,-2.576,3.391,1.023,0.434,-0.747,0.492,0.239,-0.103,-0.491,0.402,-0.337,-0.373
"2019-05-03 14:00:00",-0.679,-1.584,-2.951,2.633,0.792,0.451,-0.506,0.505,0.709,-0.455,-0.485,0.382,-0.712,-0.704
"2019-05-03 14:15:00",-1.048,-0.536,-4.015,0.915,0.532,0.317,-0.686,0.509,0.139,-0.606,-0.265,0.398,-0.943,-1.256
"2019-05-03 14:30:00",-2.291,0.119,-3.992,0.909,-0.324,0.433,-1.527,0.612,0.228,-1.438,-0.116,0.345,-2.135,-2.66
"2019-05-03 14:45:00",-2.486,0.262,-3.775,1.337,-0.219,0.465,-2.521,0.544,0.634,-1.609,-0.656,0.305,-2.216,-1.6
"2019-05-03 15:00:00",-2.146,0.161,-3.38,1.107,-0.128,0.459,-1.212,0.515,0.24,-1.256,-0.425,0.333,-2.251,-2.39
"2019-05-03 15:15:00",-2.385,0.411,-3.207,1.275,-0.284,0.449,-0.8,0.471,0.541,-1.455,-0.189,0.359,-2.152,-3.023
"2019-05-03 15:30:00",-1.096,1.012,-3.029,1.161,0.598,0.333,-1.008,0.484,0.501,-0.591,-0.478,0.523,-1.017,-0.454
"2019-05-03 15:45:00",-2.155,0.263,-1.503,1.277,-0.178,0.476,-0.748,0.417,0.135,-1.405,-0.43,0.529,-1.88,-1.384
"2019-05-03 16:00:00",-0.856,-1.221,-1.563,1.238,0.701,2.532,0.03,0.42,0.712,-0.603,-0.549,0.566,-0.899,-0.967
"2019-05-03 16:15:00",-1.499,-0.42,0.523,1.106,0.1,7.167,-0.758,0.535,0.144,-1.025,-0.481,0.56,0.406,-3.024
"2019-05-03 16:30:00",-0.7,0.37,0.514,1.068,1.018,3.561,0.016,0.546,0.847,-0.41,-0.134,0.519,1.486,-0.847
"2019-05-03 16:45:00",0.376,0.622,0.804,1.297,4.214,1.513,0.312,0.518,0.209,0.19,-0.062,0.491,0.09,0.195
"2019-05-03 17:00:00",0.544,0.933,0.842,1.092,4.13,0.617,0.336,0.529,0.935,0.187,0.272,0.37,0.131,0.244
"2019-05-03 17:15:00",0.81,0.679,0.789,0.981,3.696,0.954,0.637,0.485,0.199,0.273,1.983,0.351,0.295,0.435
"2019-05-03 17:30:00",0.967,0.809,0.368,1.033,2.8,1.627,0.598,0.444,0.709,0.281,0.886,0.377,2.25,1.003
"2019-05-03 17:45:00",0.831,0.55,0.31,1.335,2.864,2.695,0.537,0.479,0.324,0.278,2.068,0.441,0.614,1.658
"2019-05-03 18:00:00",0.716,0.494,0.381,1.891,3.382,1.421,0.584,0.572,0.944,0.45,1.355,0.479,0.54,2.904
"2019-05-03 18:15:00",0.657,0.375,0.486,1.998,1.675,2.343,0.762,0.726,0.366,0.392,0.23,0.508,0.601,3.764
"2019-05-03 18:30:00",0.754,0.587,0.583,1.661,3.382,1.754,3.76,0.88,0.8,1.373,0.345,0.395,0.543,0.791
"2019-05-03 18:45:00",3.376,1.187,0.859,1.713,2.674,2.185,2.481,1.012,0.523,2.277,0.315,0.352,2.139,0.764
"2019-05-03 19:00:00",3.848,1.118,1.351,1.355,1.914,0.765,0.588,0.994,0.805,0.773,0.302,0.35,0.768,0.859
"2019-05-03 19:15:00",1.951,0.621,2.239,0.896,2.752,1.348,3.48,0.792,0.57,0.588,0.288,0.354,0.549,0.486
"2019-05-03 19:30:00",0.567,0.755,1.305,0.849,2.482,0.843,0.597,0.859,0.66,0.576,0.364,0.426,0.676,0.483
"2019-05-03 19:45:00",0.717,0.747,0.931,0.812,1.441,0.94,0.581,0.774,0.547,0.625,0.466,0.448,0.725,0.46
"2019-05-03 20:00:00",0.775,0.644,0.967,0.885,2.39,0.772,0.586,0.674,0.407,0.622,0.385,0.432,2.878,0.457
"2019-05-03 20:15:00",1.006,0.647,0.916,0.773,2.147,1.789,0.527,0.891,0.354,1.109,0.257,0.687,3.037,0.474
"2019-05-03 20:30:00",1.127,0.836,0.928,0.955,1.394,1.329,0.553,0.98,0.536,0.652,0.374,0.32,0.86,0.425
"2019-05-03 20:45:00",1.305,0.78,0.949,0.934,1.482,0.655,0.598,0.727,0.346,1.212,0.624,0.485,2.029,0.388
"2019-05-03 21:00:00",0.896,0.619,0.949,0.981,1.466,0.713,0.498,0.777,0.602,0.75,0.467,0.353,0.467,0.826
"2019-05-03 21:15:00",0.86,0.575,0.897,0.982,1.466,0.663,0.401,0.805,0.185,1.302,0.325,0.322,0.388,3.567
"2019-05-03 21:30:00",0.737,0.666,0.918,0.936,6.089,0.662,0.482,0.756,0.277,2.357,0.239,0.376,0.492,4.04
"2019-05-03 21:45:00",0.715,0.477,0.948,0.976,8.565,0.527,0.454,0.764,0.325,2.135,0.315,0.41,0.469,3.795
"2019-05-03 22:00:00",3.138,0.331,0.884,1.022,9.388,0.49,0.537,0.788,0.451,1.762,0.326,0.894,0.389,1.041
"2019-05-03 22:15:00",2.588,0.331,0.46,0.837,8.685,0.523,0.609,0.458,0.686,0.726,0.226,0.38,0.191,0.479
"2019-05-03 22:30:00",0.839,0.316,0.407,0.608,9.308,0.723,0.638,0.359,0.319,1.072,0.245,0.168,0.271,1.433
"2019-05-03 22:45:00",0.712,0.316,0.365,0.771,9.026,0.77,0.559,0.363,0.282,0.937,0.259,0.125,1.328,1.087
"2019-05-03 23:00:00",0.74,0.231,0.322,0.805,7.964,0.408,3.74,0.34,0.359,0.801,0.28,0.123,2.868,0.323
"2019-05-03 23:15:00",0.892,0.277,0.408,0.595,6.083,0.477,3.841,0.323,0.366,1.003,0.239,0.196,2.824,0.34
"2019-05-03 23:30:00",0.869,0.361,0.407,0.624,3.427,0.526,3.009,0.244,0.57,0.404,0.258,0.132,2.91,0.265
"2019-05-03 23:45:00",1.216,0.376,0.403,0.517,2.797,0.514,0.843,0.351,0.531,1.07,0.214,0.197,2.859,0.261
"2019-05-04 00:00:00",2.726,0.408,0.361,0.7,1.293,0.498,3.572,0.346,0.679,3.608,0.297,0.18,0.785,0.349
"2019-05-04 00:15:00",2.143,0.311,0.305,0.691,1.205,0.496,0.618,0.313,0.396,3.678,0.306,0.145,2.561,0.327
"2019-05-04 00:30:00",0.564,0.359,0.409,0.531,1.522,0.511,0.484,0.309,0.432,3.689,0.169,0.124,0.344,0.211
"2019-05-04 00:45:00",0.474,0.364,0.405,0.587,1.023,0.523,0.452,0.332,0.381,3.665,0.17,0.165,2.669,0.237
"2019-05-04 01:00:00",0.38,0.266,0.383,0.474,0.97,0.486,0.476,0.283,0.596,3.999,0.18,0.141,0.229,0.346
"2019-05-04 01:15:00",0.48,0.209,0.304,0.661,0.906,0.492,0.391,0.318,0.29,2.191,0.278,0.136,1.472,0.315
"2019-05-04 01:30:00",0.607,0.303,0.388,0.608,0.852,0.5,0.392,0.207,0.348,0.286,0.264,0.148,1.114,0.206
"2019-05-04 01:45:00",0.564,0.413,0.408,0.436,0.898,0.487,0.466,0.224,0.383,0.37,0.224,0.193,0.22,0.229
"2019-05-04 02:00:00",0.536,0.29,0.36,0.565,0.989,0.486,0.421,0.185,0.431,0.369,0.17,0.149,1.966,0.349
"2019-05-04 02:15:00",0.479,0.209,0.308,0.532,0.953,0.505,0.395,0.225,0.297,0.256,0.22,0.131,0.806,0.314
"2019-05-04 02:30:00",0.522,0.303,0.412,0.655,0.884,0.396,0.462,0.328,0.329,0.352,0.264,0.121,0.153,0.208
"2019-05-04 02:45:00",0.415,0.313,0.408,0.651,1.015,0.366,0.461,0.366,0.3,0.387,0.208,0.12,0.252,0.264
"2019-05-04 03:00:00",0.383,0.218,0.316,0.567,1.087,0.365,0.38,0.233,0.383,0.324,0.231,0.15,1.937,0.351
"2019-05-04 03:15:00",0.354,0.2,0.359,0.625,1.167,0.363,0.414,0.354,0.383,0.269,0.215,0.236,0.816,0.326
"2019-05-04 03:30:00",0.321,0.32,0.41,0.535,1.079,0.397,0.457,0.303,0.297,0.371,0.343,0.244,0.159,0.242
"2019-05-04 03:45:00",0.422,0.437,0.37,0.612,1.109,0.461,0.38,0.34,0.29,0.377,0.319,0.16,0.223,0.358
"2019-05-04 04:00:00",0.437,0.268,0.307,0.573,1.118,0.445,0.382,0.281,0.295,0.368,0.22,0.175,1.965,0.33
"2019-05-04 04:15:00",0.486,0.199,0.408,0.485,1.08,0.438,0.455,0.326,0.349,0.535,0.17,0.232,0.479,0.268
"2019-05-04 04:30:00",0.452,0.312,0.41,0.502,1.085,0.449,0.4,0.284,0.402,0.378,0.17,0.158,0.202,0.354
"2019-05-04 04:45:00",0.423,0.397,0.425,0.644,1.119,0.415,0.374,0.337,0.306,0.283,0.308,0.157,0.177,0.345
"2019-05-04 05:00:00",0.502,0.363,0.785,0.461,1.15,0.364,0.439,0.257,0.301,0.379,0.245,0.212,0.228,0.327
"2019-05-04 05:15:00",0.354,0.359,0.879,0.604,1.11,0.362,0.433,0.233,0.297,0.372,0.169,0.257,0.706,0.21
"2019-05-04 05:30:00",0.367,0.946,0.781,0.607,1.001,0.364,0.367,0.177,0.341,0.367,0.169,0.158,1.621,0.204
"2019-05-04 05:45:00",0.33,0.92,0.721,0.518,1.107,0.364,0.407,0.233,0.399,0.369,0.189,0.155,0.5,0.355
"2019-05-04 06:00:00",0.327,2.234,1.02,0.642,1.177,0.53,0.47,0.199,0.326,0.375,0.269,0.304,0.276,0.36
"2019-05-04 06:15:00",0.4,0.96,1.195,0.645,1.17,0.637,0.393,0.354,0.302,0.363,0.041,0.381,0.191,0.267
"2019-05-04 06:30:00",0.333,1.361,0.933,0.639,1.033,0.623,0.385,0.281,0.281,0.239,-0.005,0.347,0.251,0.215
"2019-05-04 06:45:00",0.435,0.768,0.812,0.728,1.035,0.618,0.456,0.321,0.324,0.278,0.238,0.5,1.079,0.331
"2019-05-04 07:00:00",0.384,0.768,0.852,0.897,1.172,1.254,0.403,0.266,0.373,0.371,0.067,0.691,0.799,0.334
"2019-05-04 07:15:00",0.341,0.73,1.234,1.415,1.138,0.743,0.331,0.235,0.352,0.333,-0.11,0.427,0.451,0.185
"2019-05-04 07:30:00",0.36,0.525,0.543,0.962,1.063,0.731,0.358,0.171,0.271,0.275,-0.063,0.501,0.07,0.131
"2019-05-04 07:45:00",0.284,0.621,0.624,1.042,0.972,0.726,0.291,0.233,0.414,0.414,0.03,0.501,0.009,0.22
"2019-05-04 08:00:00",0.535,0.162,1.223,1.094,1.083,0.641,0.356,0.183,0.382,0.465,0.752,0.604,-0.204,0.216
"2019-05-04 08:15:00",-0.3,0.529,1.3,0.932,1.124,0.657,0.354,0.571,0.344,0.293,1.121,0.656,0.581,0.099
"2019-05-04 08:30:00",-0.653,0.019,0.063,0.774,1.495,0.624,0.321,0.305,0.215,0.176,-0.18,0.394,-0.345,3.152
"2019-05-04 08:45:00",-0.867,-0.02,-0.984,0.807,1.062,0.551,2.667,0.334,0.253,-0.004,-0.103,0.588,-0.558,0.697
"2019-05-04 09:00:00",-1.095,-0.973,-0.555,0.771,5.79,0.662,-0.124,0.314,0.247,0.04,0.032,0.467,-0.733,0.576
"2019-05-04 09:15:00",-1.444,-0.978,-0.865,0.721,5.263,0.722,-1.025,0.385,0.39,0.007,-0.1,0.404,-0.898,0.664
"2019-05-04 09:30:00",-1.617,-1.506,-0.743,0.834,2.935,0.832,-1.491,0.327,0.297,-0.213,-0.415,0.349,-1.14,-0.019
"2019-05-04 09:45:00",-1.714,-1.543,-1.76,1.504,1.745,0.589,-1.75,0.522,0.514,-0.818,-0.628,0.431,-1.434,-0.182
"2019-05-04 10:00:00",-2,-1.074,-2.061,1.95,0.809,0.433,-1.905,0.677,0.222,-1.055,-1.009,0.455,-1.674,-0.496
"2019-05-04 10:15:00",-2.129,-1.683,-2.713,3.217,1.875,0.311,-2.104,0.535,0.231,-1.192,-1.835,1.902,-1.954,-0.677
"2019-05-04 10:30:00",-2.33,-1.476,-3.17,3.371,4.076,0.312,-2.3,0.474,0.692,0.22,-2.275,0.615,-2.012,-1.339
"2019-05-04 10:45:00",-2.76,-3.633,-3.268,3.275,2.418,0.36,-2.383,0.504,0.435,1.385,-3.009,1.047,-2.297,-1.723
"2019-05-04 11:00:00",-2.888,-4.862,-2.995,3.375,1.001,0.41,-2.498,0.444,0.226,-1.199,-3.194,0.563,-2.309,-1.991
"2019-05-04 11:15:00",-3.137,-5.956,-2.888,3.194,-0.512,0.401,-2.642,0.476,0.262,-1.318,-2.556,0.19,-2.524,-2.318
"2019-05-04 11:30:00",-3.195,-4.651,-3.087,2.957,-0.7,0.395,-1.771,0.445,0.212,-1.403,-2.21,0.535,-2.435,-2.556
"2019-05-04 11:45:00",-3.158,-2.228,-3.208,1.378,-0.829,0.393,0.686,0.483,0.718,-1.723,-2.351,0.888,-2.53,-2.781
"2019-05-04 12:00:00",-3.188,-4.973,-3.286,0.771,-0.944,0.427,-2.622,0.52,0.285,-1.361,-1.414,0.747,-2.95,-3.015
"2019-05-04 12:15:00",-3.355,-2.921,-3.356,0.866,-0.854,0.506,-2.976,0.62,0.264,-1.077,-1.63,0.34,-3.058,-3.061
"2019-05-04 12:30:00",-3.452,-2.568,-3.986,0.906,-1.017,3.421,-1.224,0.495,0.32,-1.318,-2.034,0.471,-3.126,-3.044
"2019-05-04 12:45:00",-3.539,-3.416,-4.13,0.857,-1.087,0.39,-0.802,0.482,0.295,-1.685,-2.196,0.514,-3.128,-3.435
"2019-05-04 13:00:00",-3.332,-4.196,-3.977,0.826,-1.101,0.385,-1.226,0.341,0.833,-1.746,-2.87,0.397,-3.125,-3.698
"2019-05-04 13:15:00",-2.986,-3.579,-4.1,1.129,-1.128,0.362,-2.179,0.366,0.208,-1.781,-2.251,0.156,-2.834,-3.575
"2019-05-04 13:30:00",-3.242,-2.131,-4.102,0.939,-1.198,0.434,-2.806,0.532,0.626,-2.018,-0.808,0.155,-3.159,-3.714
"2019-05-04 13:45:00",-2.571,1.866,-4.01,0.986,-1.454,0.616,-2.671,0.389,0.138,-1.936,-0.64,0.298,-3.162,-3.705
"2019-05-04 14:00:00",-2.678,2.003,-3.592,1.016,-0.793,0.622,-3.004,0.351,0.687,-1.568,-0.491,0.636,-2.703,-3.12
"2019-05-04 14:15:00",-2.166,1.975,-3.224,1.222,-0.695,0.941,-2.909,0.385,0.482,-1.126,-0.848,0.651,-2.028,-1.39
"2019-05-04 14:30:00",-2.577,2.029,-3.418,0.836,-0.83,4.944,-2.717,0.368,0.783,-1.361,-1.074,0.722,-2.522,-2.27
"2019-05-04 14:45:00",-2.88,2.005,-4.041,1.053,-1.075,3.3,-2.255,0.633,0.671,-1.633,-0.927,0.724,-0.882,-3.206
"2019-05-04 15:00:00",-2.926,0.972,-3.432,4.266,-0.992,0.91,-1.616,0.444,0.23,-1.407,-0.421,0.701,-1.381,-3.365
"2019-05-04 15:15:00",-2.803,-0.224,-3.403,4.423,-0.985,1.595,-2.106,0.463,0.716,-1.372,-0.372,0.413,-2.537,-3.039
"2019-05-04 15:30:00",-2.262,-1.309,-3.146,4.142,-0.758,5.41,-2.446,0.82,0.535,-1.309,-0.653,0.274,0.544,-2.065
"2019-05-04 15:45:00",-2.233,2.177,-2.591,2.892,-0.155,2.933,-1.948,0.867,0.388,-0.68,-0.557,0.285,-2.132,-0.979
"2019-05-04 16:00:00",-1.717,-0.093,-2.311,1.341,-0.238,0.524,-1.878,0.861,0.905,-0.769,-0.284,0.366,0.351,-2.233
"2019-05-04 16:15:00",-2.384,-0.899,-1.97,1.762,0.494,0.753,-1.619,0.801,0.139,-1.363,-0.471,0.395,0.679,-3.355
"2019-05-04 16:30:00",-1.25,-0.896,-0.148,1.797,-0.126,1.078,-1.543,0.656,0.825,-0.592,-0.496,0.436,-1.366,-2.427
"2019-05-04 16:45:00",-1.335,-0.344,-1.445,1.453,2.941,0.578,0.013,0.567,0.192,-0.621,-0.569,0.64,-1.49,-2.682
"2019-05-04 17:00:00",-1.327,-0.739,-0.901,0.795,2.847,0.418,2.933,0.551,1.133,-0.651,-0.203,1.051,-0.661,-2.762
"2019-05-04 17:15:00",-1.059,-0.159,-1.026,0.773,3.085,0.983,3.495,0.533,0.415,-0.457,-0.077,3.137,2.172,-2.814
"2019-05-04 17:30:00",-1.157,-0.027,-1.005,0.945,3.278,1.878,3.701,0.53,0.67,-0.256,0.371,2.234,2.173,-2.259
"2019-05-04 17:45:00",-0.263,-0.13,-1.051,0.714,3.841,0.837,3.418,0.533,0.66,2.372,0.965,1.995,2.256,-0.319
"2019-05-04 18:00:00",1.974,0.228,-0.366,0.73,1.395,0.631,0.743,0.51,0.393,1.956,1.444,1.388,0.079,-1.078
"2019-05-04 18:15:00",4.278,0.76,-0.279,0.761,3.659,0.788,0.292,0.437,1.056,0.628,0.878,0.533,1.994,-2.196
"2019-05-04 18:30:00",4.262,0.528,-0.124,0.577,3.886,0.828,0.312,0.42,0.212,1.248,1.356,0.561,0.059,-1.494
"2019-05-04 18:45:00",0.724,0.941,0.997,0.733,3.784,0.957,0.345,0.328,0.817,2.303,1.186,0.686,0.135,-0.015
"2019-05-04 19:00:00",0.631,0.768,0.536,0.658,3.529,1.265,0.397,0.358,0.667,2.456,0.801,0.599,0.082,-0.602
"2019-05-04 19:15:00",0.673,1.333,0.589,0.902,3.019,0.906,0.467,0.331,0.427,1.822,0.969,0.538,0.182,-0.066
"2019-05-04 19:30:00",0.64,0.887,0.738,0.793,3.856,0.69,0.362,0.344,0.831,1.694,0.833,0.524,0.118,-0.312
"2019-05-04 19:45:00",0.849,0.62,0.839,0.753,3.028,0.923,0.365,0.284,0.628,2.397,0.443,0.996,0.293,0.476
"2019-05-04 20:00:00",0.898,1.124,0.916,0.824,3.322,1.354,0.436,0.249,0.306,1.826,0.608,0.481,0.189,0.957
"2019-05-04 20:15:00",0.847,0.806,0.928,0.684,2.131,1.919,0.38,0.233,0.737,2.275,0.582,0.457,0.296,1.152
"2019-05-04 20:30:00",0.772,0.838,0.865,0.807,3.831,1.705,1.786,0.25,0.619,2.398,0.581,0.493,0.393,0.646
"2019-05-04 20:45:00",0.683,0.583,0.919,0.896,1.194,0.695,3.879,0.301,0.88,1.162,0.849,0.503,1.168,0.627
"2019-05-04 21:00:00",0.765,1.58,0.866,0.783,2.973,1.693,3.855,0.369,0.744,2.79,0.356,0.443,1.838,0.629
"2019-05-04 21:15:00",0.811,1.849,0.896,1.013,2.1,1.118,3.774,0.335,0.209,4.535,0.458,0.422,1.437,0.625
"2019-05-04 21:30:00",2.147,1.449,0.637,0.676,1.775,5.272,1.918,0.349,0.657,2.456,0.777,0.429,0.201,0.511
"2019-05-04 21:45:00",3.418,0.782,0.383,0.775,2.556,3.856,0.912,0.307,0.188,2.862,0.614,0.444,0.31,0.865
